"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"","","2023-03-27 15:14:34.696","0.9867481","-8.780142","2.3902297","2023-03-27 15:14:34.697","-0.010009631","0.020798938","0.0037739775","","2023-03-27 15:14:35.174","5.237889","-1.5290136","7.836494","2023-03-27 15:14:34.68","0.035412222","0.007326667","0.014653334"
"","","2023-03-27 15:14:34.714","1.0106983","-8.770562","2.3519094","2023-03-27 15:14:34.715","-0.007879103","-0.0010389818","0.010698196","","2023-03-27 15:14:35.221","5.197211","-1.5744773","7.850851","2023-03-27 15:14:34.733","0.018316668","0.0036633336","0.026864445"
"","","2023-03-27 15:14:34.734","0.97237796","-8.737032","2.2944288","2023-03-27 15:14:34.734","-0.0041506765","-0.0068979366","0.0059045064","","2023-03-27 15:14:35.225","5.180461","-1.5768701","7.8436728","2023-03-27 15:14:34.733","0.012211111","0.008547778","0.025643334"
"","","2023-03-27 15:14:34.757","0.9484278","-8.703502","2.2800586","2023-03-27 15:14:34.757","-0.0025527799","0.0048199724","0.0032413453","","2023-03-27 15:14:35.266","5.237889","-1.538585","7.8317084","2023-03-27 15:14:34.774","0.023201112","0.0061055557","0.01099"
"","","2023-03-27 15:14:34.773","1.0154883","-8.722662","2.323169","2023-03-27 15:14:34.773","-0.004683309","0.010146295","-0.0031502414","","2023-03-27 15:14:35.27","5.194818","-1.5696917","7.8436728","2023-03-27 15:14:34.777","0.02198","0.0036633336","-0.0048844446"
"","","2023-03-27 15:14:34.795","1.0633887","-8.756192","2.3423293","2023-03-27 15:14:34.795","-0.005748573","-0.0031695107","-0.015933415","","2023-03-27 15:14:35.31","5.211568","-1.4883357","7.8197446","2023-03-27 15:14:34.814","0.024422223","0.0036633336","-0.015874445"
"","","2023-03-27 15:14:34.817","1.0873389","-8.780142","2.3423293","2023-03-27 15:14:34.817","-0.009476999","-0.008495833","-0.021792369","","2023-03-27 15:14:35.354","5.2426744","-1.5218352","7.834101","2023-03-27 15:14:34.815","0.036633335","0","-0.013432222"
"","","2023-03-27 15:14:34.835","1.092129","-8.751402","2.3471193","2023-03-27 15:14:34.835","-0.010009631","0.005352605","-0.018596577","","2023-03-27 15:14:35.402","5.2666025","-1.5864414","7.908279","2023-03-27 15:14:34.86","0.02198","0","-0.0061055557"
"","","2023-03-27 15:14:34.857","1.0825489","-8.689131","2.3519094","2023-03-27 15:14:34.858","-0.004683309","0.021331571","-0.008476564","","2023-03-27 15:14:35.403","5.197211","-1.5481563","7.905886","2023-03-27 15:14:34.86","0.013432222","0.0036633336","0.008547778"
"","","2023-03-27 15:14:34.874","1.0681788","-8.650811","2.3471193","2023-03-27 15:14:34.875","0.0027735424","0.020798938","0.008035035","","2023-03-27 15:14:35.447","5.2235317","-1.457229","7.8053875","2023-03-27 15:14:34.861","0.025643334","0.0012211112","0.018316668"
"","","2023-03-27 15:14:34.893","1.0681788","-8.698711","2.3471193","2023-03-27 15:14:34.894","0.00916513","-0.0031695107","0.022416105","","2023-03-27 15:14:35.45","5.218746","-1.4763715","7.7790666","2023-03-27 15:14:34.909","0.037854444","-0.0024422223","0.019537779"
"","","2023-03-27 15:14:34.909","1.0729688","-8.780142","2.299219","2023-03-27 15:14:34.91","0.012360922","-0.03193165","0.022416105","","2023-03-27 15:14:35.488","5.2570314","-1.5026926","7.8699937","2023-03-27 15:14:34.91","0.04151778","-0.007326667","0.02075889"
"","","2023-03-27 15:14:34.934","1.0729688","-8.823253","2.2369483","2023-03-27 15:14:34.934","0.008632497","-0.029801123","0.010165564","","2023-03-27 15:14:35.537","5.2546387","-1.5409778","7.925029","2023-03-27 15:14:34.951","0.018316668","-0.01099","0.023201112"
"","","2023-03-27 15:14:34.95","1.0490186","-8.794512","2.2321582","2023-03-27 15:14:34.951","0.0011756457","0.0048199724","-0.0074112993","","2023-03-27 15:14:35.58","5.3216376","-1.4668003","7.8628154","2023-03-27 15:14:34.951","-0.02075889","-0.02075889","0.029306669"
"","","2023-03-27 15:14:34.971","0.97237796","-8.722662","2.2800586","2023-03-27 15:14:34.971","-0.003085412","0.040506333","-0.018596577","","2023-03-27 15:14:35.583","5.259424","-1.442872","7.853244","2023-03-27 15:14:34.994","-0.047623336","-0.018316668","0.023201112"
"","","2023-03-27 15:14:34.996","0.9436377","-8.693921","2.4045997","2023-03-27 15:14:34.997","-0.0020201476","0.03518001","-0.015933415","","2023-03-27 15:14:35.624","5.2307105","-1.4285151","7.853244","2023-03-27 15:14:34.995","-0.019537779","-0.012211111","0.007326667"
"","","2023-03-27 15:14:35.014","0.9196875","-8.737032","2.4141798","2023-03-27 15:14:35.014","0.0022409102","-0.005832672","-0.0031502414","","2023-03-27 15:14:35.625","5.180461","-1.4548361","7.834101","2023-03-27 15:14:35.087","0.012211111","-0.0061055557","-0.0061055557"
