1659201841003,2022-07-30T12:24:01.003,18.96,0.975,0.068
1659201841043,2022-07-30T12:24:01.043,19.0,0.978,0.054
1659201841083,2022-07-30T12:24:01.083,19.04,0.974,0.061
1659201841123,2022-07-30T12:24:01.123,19.08,0.964,0.061
1659201841163,2022-07-30T12:24:01.163,19.12,0.963,0.086
1659201841203,2022-07-30T12:24:01.203,19.16,0.965,0.094
1659201841243,2022-07-30T12:24:01.243,19.2,0.983,0.119
1659201841283,2022-07-30T12:24:01.283,19.24,0.967,0.111
1659201841323,2022-07-30T12:24:01.323,19.28,0.95,0.069
1659201841363,2022-07-30T12:24:01.363,19.32,0.97,0.063
1659201841403,2022-07-30T12:24:01.403,19.36,0.982,0.059
1659201841443,2022-07-30T12:24:01.443,19.4,0.97,0.05
1659201841483,2022-07-30T12:24:01.483,19.44,0.967,0.051
1659201841523,2022-07-30T12:24:01.523,19.48,0.971,0.05
1659201841563,2022-07-30T12:24:01.563,19.52,0.969,0.038
1659201841603,2022-07-30T12:24:01.603,19.56,0.975,0.035
1659201841643,2022-07-30T12:24:01.643,19.6,0.976,0.048
1659201841683,2022-07-30T12:24:01.683,19.64,0.97,0.061
1659201841723,2022-07-30T12:24:01.723,19.68,0.964,0.067
1659201841763,2022-07-30T12:24:01.763,19.72,0.965,0.071
1659201841803,2022-07-30T12:24:01.803,19.76,0.971,0.074
1659201841843,2022-07-30T12:24:01.843,19.8,0.977,0.064
1659201841883,2022-07-30T12:24:01.883,19.84,0.976,0.043
1659201841923,2022-07-30T12:24:01.923,19.88,0.969,0.048
1659201841963,2022-07-30T12:24:01.963,19.92,0.977,0.05
1659201842003,2022-07-30T12:24:02.003,19.96,0.976,0.048
1659201842043,2022-07-30T12:24:02.043,20.0,0.969,0.055
1659201842083,2022-07-30T12:24:02.083,20.04,0.967,0.055
1659201842123,2022-07-30T12:24:02.123,20.08,0.968,0.057
1659201842163,2022-07-30T12:24:02.163,20.12,0.972,0.051
1659201842203,2022-07-30T12:24:02.203,20.16,0.974,0.055
1659201842243,2022-07-30T12:24:02.243,20.2,0.968,0.056
1659201842283,2022-07-30T12:24:02.283,20.24,0.969,0.062
1659201842323,2022-07-30T12:24:02.323,20.28,0.972,0.06
1659201842363,2022-07-30T12:24:02.363,20.32,0.967,0.062
1659201842403,2022-07-30T12:24:02.403,20.36,0.971,0.063
1659201842443,2022-07-30T12:24:02.443,20.4,0.971,0.062
1659201842483,2022-07-30T12:24:02.483,20.44,0.968,0.06
1659201842523,2022-07-30T12:24:02.523,20.48,0.971,0.059
1659201842563,2022-07-30T12:24:02.563,20.52,0.97,0.061
1659201842603,2022-07-30T12:24:02.603,20.56,0.969,0.064
1659201842643,2022-07-30T12:24:02.643,20.6,0.97,0.062
1659201842683,2022-07-30T12:24:02.683,20.64,0.97,0.06
1659201842723,2022-07-30T12:24:02.723,20.68,0.969,0.063
1659201842763,2022-07-30T12:24:02.763,20.72,0.971,0.058
1659201842803,2022-07-30T12:24:02.803,20.76,0.973,0.057
1659201842843,2022-07-30T12:24:02.843,20.8,0.969,0.062
1659201842883,2022-07-30T12:24:02.883,20.84,0.965,0.068
