epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1679949915331,2023-03-27T15:45:15.331,64.16,0.928,-0.268,0.294
1679949915351,2023-03-27T15:45:15.351,64.18,0.925,-0.27,0.29
1679949915371,2023-03-27T15:45:15.371,64.2,0.922,-0.273,0.287
1679949915391,2023-03-27T15:45:15.391,64.22,0.923,-0.274,0.287
1679949915411,2023-03-27T15:45:15.411,64.24,0.924,-0.276,0.291
1679949915431,2023-03-27T15:45:15.431,64.26,0.925,-0.276,0.291
1679949915451,2023-03-27T15:45:15.451,64.28,0.923,-0.274,0.288
1679949915471,2023-03-27T15:45:15.471,64.3,0.924,-0.275,0.288
1679949915491,2023-03-27T15:45:15.491,64.32,0.923,-0.276,0.287
1679949915511,2023-03-27T15:45:15.511,64.34,0.923,-0.276,0.288
1679949915531,2023-03-27T15:45:15.531,64.36,0.922,-0.275,0.291
1679949915551,2023-03-27T15:45:15.551,64.38,0.923,-0.274,0.29
1679949915571,2023-03-27T15:45:15.571,64.4,0.923,-0.276,0.287
1679949915591,2023-03-27T15:45:15.591,64.42,0.926,-0.277,0.288
1679949915611,2023-03-27T15:45:15.611,64.44,0.923,-0.274,0.29
1679949915631,2023-03-27T15:45:15.631,64.46,0.922,-0.276,0.289
1679949915651,2023-03-27T15:45:15.651,64.48,0.923,-0.278,0.289
1679949915671,2023-03-27T15:45:15.671,64.5,0.925,-0.279,0.287
1679949915691,2023-03-27T15:45:15.691,64.52,0.923,-0.276,0.288
1679949915711,2023-03-27T15:45:15.711,64.54,0.921,-0.274,0.291
1679949915731,2023-03-27T15:45:15.731,64.56,0.925,-0.276,0.289
1679949915751,2023-03-27T15:45:15.751,64.58,0.925,-0.278,0.287
1679949915771,2023-03-27T15:45:15.771,64.6,0.924,-0.278,0.286
1679949915791,2023-03-27T15:45:15.791,64.62,0.923,-0.278,0.289
1679949915811,2023-03-27T15:45:15.811,64.64,0.925,-0.277,0.29
1679949915831,2023-03-27T15:45:15.831,64.66,0.925,-0.281,0.288
1679949915851,2023-03-27T15:45:15.851,64.68,0.923,-0.283,0.286
1679949915871,2023-03-27T15:45:15.871,64.7,0.922,-0.278,0.286
1679949915891,2023-03-27T15:45:15.891,64.72,0.924,-0.274,0.29
1679949915911,2023-03-27T15:45:15.911,64.74,0.924,-0.274,0.289
1679949915931,2023-03-27T15:45:15.931,64.76,0.923,-0.279,0.286
1679949915951,2023-03-27T15:45:15.951,64.78,0.922,-0.282,0.285
1679949915971,2023-03-27T15:45:15.971,64.8,0.925,-0.28,0.288
1679949915991,2023-03-27T15:45:15.991,64.82,0.926,-0.279,0.289
1679949916011,2023-03-27T15:45:16.011,64.84,0.924,-0.28,0.286
1679949916031,2023-03-27T15:45:16.031,64.86,0.923,-0.283,0.285
1679949916051,2023-03-27T15:45:16.051,64.88,0.92,-0.286,0.284
1679949916071,2023-03-27T15:45:16.071,64.9,0.919,-0.284,0.286
1679949916091,2023-03-27T15:45:16.091,64.92,0.924,-0.279,0.289
1679949916111,2023-03-27T15:45:16.111,64.94,0.925,-0.279,0.289
1679949916131,2023-03-27T15:45:16.131,64.96,0.924,-0.278,0.287
1679949916151,2023-03-27T15:45:16.151,64.98,0.924,-0.277,0.287
1679949916171,2023-03-27T15:45:16.171,65,0.924,-0.278,0.288
1679949916191,2023-03-27T15:45:16.191,65.02,0.924,-0.279,0.286
1679949916211,2023-03-27T15:45:16.211,65.04,0.923,-0.28,0.287
1679949916231,2023-03-27T15:45:16.231,65.06,0.922,-0.281,0.285
1679949916251,2023-03-27T15:45:16.251,65.08,0.922,-0.279,0.288
1679949916271,2023-03-27T15:45:16.271,65.1,0.924,-0.28,0.288
1679949916291,2023-03-27T15:45:16.291,65.12,0.923,-0.279,0.286
1679949916311,2023-03-27T15:45:16.311,65.14,0.924,-0.279,0.286
1679949916331,2023-03-27T15:45:16.331,65.16,0.923,-0.28,0.288
1679949916351,2023-03-27T15:45:16.351,65.18,0.921,-0.28,0.287
1679949916371,2023-03-27T15:45:16.371,65.2,0.922,-0.279,0.287
1679949916391,2023-03-27T15:45:16.391,65.22,0.922,-0.281,0.287
1679949916411,2023-03-27T15:45:16.411,65.24,0.923,-0.279,0.286
1679949916431,2023-03-27T15:45:16.431,65.26,0.924,-0.275,0.287
1679949916451,2023-03-27T15:45:16.451,65.28,0.926,-0.272,0.291
1679949916471,2023-03-27T15:45:16.471,65.3,0.924,-0.274,0.289
1679949916491,2023-03-27T15:45:16.491,65.32,0.921,-0.279,0.286
1679949916511,2023-03-27T15:45:16.511,65.34,0.923,-0.279,0.288
1679949916531,2023-03-27T15:45:16.531,65.36,0.926,-0.276,0.289
1679949916551,2023-03-27T15:45:16.551,65.38,0.925,-0.277,0.289
1679949916571,2023-03-27T15:45:16.571,65.4,0.925,-0.278,0.289
1679949916591,2023-03-27T15:45:16.591,65.42,0.922,-0.28,0.289
1679949916611,2023-03-27T15:45:16.611,65.44,0.921,-0.28,0.283
1679949916631,2023-03-27T15:45:16.631,65.46,0.923,-0.278,0.285
1679949916651,2023-03-27T15:45:16.651,65.48,0.924,-0.274,0.29
1679949916671,2023-03-27T15:45:16.671,65.5,0.926,-0.273,0.289
1679949916691,2023-03-27T15:45:16.691,65.52,0.927,-0.273,0.288
1679949916711,2023-03-27T15:45:16.711,65.54,0.925,-0.274,0.287
1679949916731,2023-03-27T15:45:16.731,65.56,0.922,-0.276,0.289
1679949916751,2023-03-27T15:45:16.751,65.58,0.923,-0.276,0.288
1679949916771,2023-03-27T15:45:16.771,65.6,0.923,-0.277,0.288
1679949916791,2023-03-27T15:45:16.791,65.62,0.923,-0.275,0.289
1679949916811,2023-03-27T15:45:16.811,65.64,0.925,-0.274,0.29
1679949916831,2023-03-27T15:45:16.831,65.66,0.925,-0.273,0.291
1679949916851,2023-03-27T15:45:16.851,65.68,0.923,-0.274,0.289
1679949916871,2023-03-27T15:45:16.871,65.7,0.924,-0.276,0.288
1679949916891,2023-03-27T15:45:16.891,65.72,0.923,-0.275,0.289
1679949916911,2023-03-27T15:45:16.911,65.74,0.923,-0.273,0.291
1679949916931,2023-03-27T15:45:16.931,65.76,0.924,-0.273,0.291
1679949916951,2023-03-27T15:45:16.951,65.78,0.923,-0.275,0.29
1679949916971,2023-03-27T15:45:16.971,65.8,0.924,-0.271,0.289
1679949916991,2023-03-27T15:45:16.991,65.82,0.929,-0.267,0.293
1679949917011,2023-03-27T15:45:17.011,65.84,0.925,-0.266,0.291
1679949917031,2023-03-27T15:45:17.031,65.86,0.918,-0.271,0.288
1679949917051,2023-03-27T15:45:17.051,65.88,0.921,-0.271,0.291
1679949917071,2023-03-27T15:45:17.071,65.9,0.927,-0.271,0.293
1679949917091,2023-03-27T15:45:17.091,65.92,0.928,-0.272,0.291
1679949917111,2023-03-27T15:45:17.111,65.94,0.925,-0.273,0.29
1679949917131,2023-03-27T15:45:17.131,65.96,0.924,-0.274,0.292
1679949917151,2023-03-27T15:45:17.151,65.98,0.923,-0.273,0.289
1679949917171,2023-03-27T15:45:17.171,66,0.92,-0.274,0.291
1679949917191,2023-03-27T15:45:17.191,66.02,0.925,-0.272,0.291
1679949917211,2023-03-27T15:45:17.211,66.04,0.927,-0.271,0.292
1679949917231,2023-03-27T15:45:17.231,66.06,0.927,-0.27,0.291
1679949917251,2023-03-27T15:45:17.251,66.08,0.926,-0.273,0.289
1679949917271,2023-03-27T15:45:17.271,66.1,0.925,-0.274,0.289
1679949917291,2023-03-27T15:45:17.291,66.12,0.923,-0.277,0.288
1679949917311,2023-03-27T15:45:17.311,66.14,0.924,-0.279,0.289
1679949917331,2023-03-27T15:45:17.331,66.16,0.923,-0.279,0.289
1679949917351,2023-03-27T15:45:17.351,66.18,0.925,-0.276,0.29
1679949917371,2023-03-27T15:45:17.371,66.2,0.927,-0.275,0.292
1679949917391,2023-03-27T15:45:17.391,66.22,0.925,-0.275,0.291
1679949917411,2023-03-27T15:45:17.411,66.24,0.925,-0.276,0.293
1679949917431,2023-03-27T15:45:17.431,66.26,0.922,-0.277,0.294
1679949917451,2023-03-27T15:45:17.451,66.28,0.919,-0.278,0.295
1679949917471,2023-03-27T15:45:17.471,66.3,0.921,-0.274,0.298
1679949917491,2023-03-27T15:45:17.491,66.32,0.922,-0.275,0.297
1679949917511,2023-03-27T15:45:17.511,66.34,0.923,-0.274,0.296
1679949917531,2023-03-27T15:45:17.531,66.36,0.925,-0.266,0.301
1679949917551,2023-03-27T15:45:17.551,66.38,0.928,-0.264,0.303
1679949917571,2023-03-27T15:45:17.571,66.4,0.924,-0.269,0.296
1679949917591,2023-03-27T15:45:17.591,66.42,0.922,-0.274,0.297
1679949917611,2023-03-27T15:45:17.611,66.44,0.92,-0.274,0.292
1679949917631,2023-03-27T15:45:17.631,66.46,0.923,-0.266,0.294
1679949917651,2023-03-27T15:45:17.651,66.48,0.932,-0.255,0.296
1679949917671,2023-03-27T15:45:17.671,66.5,0.934,-0.251,0.298
1679949917691,2023-03-27T15:45:17.691,66.52,0.932,-0.25,0.296
1679949917711,2023-03-27T15:45:17.711,66.54,0.929,-0.253,0.294
1679949917731,2023-03-27T15:45:17.731,66.56,0.923,-0.264,0.295
1679949917751,2023-03-27T15:45:17.751,66.58,0.927,-0.272,0.293
1679949917771,2023-03-27T15:45:17.771,66.6,0.927,-0.278,0.284
1679949917791,2023-03-27T15:45:17.791,66.62,0.923,-0.277,0.285
1679949917811,2023-03-27T15:45:17.811,66.64,0.919,-0.274,0.289
1679949917831,2023-03-27T15:45:17.831,66.66,0.917,-0.268,0.292
1679949917851,2023-03-27T15:45:17.851,66.68,0.922,-0.264,0.293
1679949917871,2023-03-27T15:45:17.871,66.7,0.924,-0.265,0.306
1679949917891,2023-03-27T15:45:17.891,66.72,0.927,-0.266,0.31
1679949917911,2023-03-27T15:45:17.911,66.74,0.922,-0.263,0.298
1679949917931,2023-03-27T15:45:17.931,66.76,0.924,-0.268,0.292
1679949917951,2023-03-27T15:45:17.951,66.78,0.921,-0.271,0.289
1679949917971,2023-03-27T15:45:17.971,66.8,0.92,-0.278,0.297
1679949917991,2023-03-27T15:45:17.991,66.82,0.919,-0.281,0.303
1679949918011,2023-03-27T15:45:18.011,66.84,0.921,-0.283,0.308
1679949918031,2023-03-27T15:45:18.031,66.86,0.925,-0.284,0.313
1679949918051,2023-03-27T15:45:18.051,66.88,0.923,-0.277,0.304
1679949918071,2023-03-27T15:45:18.071,66.9,0.916,-0.277,0.302
1679949918091,2023-03-27T15:45:18.091,66.92,0.913,-0.271,0.303
1679949918111,2023-03-27T15:45:18.111,66.94,0.918,-0.268,0.301
1679949918131,2023-03-27T15:45:18.131,66.96,0.922,-0.269,0.299
1679949918151,2023-03-27T15:45:18.151,66.98,0.928,-0.266,0.298
1679949918171,2023-03-27T15:45:18.171,67,0.927,-0.26,0.302
1679949918191,2023-03-27T15:45:18.191,67.02,0.923,-0.254,0.306
1679949918211,2023-03-27T15:45:18.211,67.04,0.919,-0.255,0.305
1679949918231,2023-03-27T15:45:18.231,67.06,0.919,-0.26,0.302
1679949918251,2023-03-27T15:45:18.251,67.08,0.921,-0.265,0.301
1679949918271,2023-03-27T15:45:18.271,67.1,0.923,-0.274,0.296
1679949918291,2023-03-27T15:45:18.291,67.12,0.924,-0.277,0.304
1679949918311,2023-03-27T15:45:18.311,67.14,0.922,-0.277,0.306
1679949918331,2023-03-27T15:45:18.331,67.16,0.92,-0.279,0.307
1679949918351,2023-03-27T15:45:18.351,67.18,0.917,-0.277,0.305
1679949918371,2023-03-27T15:45:18.371,67.2,0.919,-0.278,0.302
1679949918391,2023-03-27T15:45:18.391,67.22,0.922,-0.27,0.306
1679949918411,2023-03-27T15:45:18.411,67.24,0.923,-0.261,0.31
1679949918431,2023-03-27T15:45:18.431,67.26,0.925,-0.258,0.306
1679949918451,2023-03-27T15:45:18.451,67.28,0.923,-0.261,0.308
1679949918471,2023-03-27T15:45:18.471,67.3,0.922,-0.26,0.313
1679949918491,2023-03-27T15:45:18.491,67.32,0.922,-0.256,0.307
1679949918511,2023-03-27T15:45:18.511,67.34,0.922,-0.258,0.305
1679949918531,2023-03-27T15:45:18.531,67.36,0.924,-0.261,0.306
1679949918551,2023-03-27T15:45:18.551,67.38,0.923,-0.26,0.307
1679949918571,2023-03-27T15:45:18.571,67.4,0.921,-0.258,0.304
1679949918591,2023-03-27T15:45:18.591,67.42,0.926,-0.258,0.307
1679949918611,2023-03-27T15:45:18.611,67.44,0.924,-0.261,0.309
1679949918631,2023-03-27T15:45:18.631,67.46,0.92,-0.269,0.304
1679949918651,2023-03-27T15:45:18.651,67.48,0.922,-0.27,0.312
1679949918671,2023-03-27T15:45:18.671,67.5,0.924,-0.265,0.311
1679949918691,2023-03-27T15:45:18.691,67.52,0.923,-0.265,0.303
1679949918711,2023-03-27T15:45:18.711,67.54,0.92,-0.265,0.305
1679949918731,2023-03-27T15:45:18.731,67.56,0.922,-0.263,0.311
1679949918751,2023-03-27T15:45:18.751,67.58,0.923,-0.26,0.314
1679949918771,2023-03-27T15:45:18.771,67.6,0.923,-0.258,0.305
1679949918791,2023-03-27T15:45:18.791,67.62,0.921,-0.261,0.307
1679949918811,2023-03-27T15:45:18.811,67.64,0.919,-0.264,0.309
1679949918831,2023-03-27T15:45:18.831,67.66,0.922,-0.267,0.307
1679949918851,2023-03-27T15:45:18.851,67.68,0.925,-0.268,0.306
1679949918871,2023-03-27T15:45:18.871,67.7,0.922,-0.265,0.305
1679949918891,2023-03-27T15:45:18.891,67.72,0.92,-0.264,0.305
1679949918911,2023-03-27T15:45:18.911,67.74,0.921,-0.267,0.305
1679949918931,2023-03-27T15:45:18.931,67.76,0.923,-0.271,0.306
1679949918951,2023-03-27T15:45:18.951,67.78,0.922,-0.27,0.305
1679949918971,2023-03-27T15:45:18.971,67.8,0.922,-0.272,0.304
1679949918991,2023-03-27T15:45:18.991,67.82,0.921,-0.274,0.302
1679949919011,2023-03-27T15:45:19.011,67.84,0.921,-0.274,0.304
1679949919031,2023-03-27T15:45:19.031,67.86,0.918,-0.274,0.304
1679949919051,2023-03-27T15:45:19.051,67.88,0.919,-0.27,0.304
1679949919071,2023-03-27T15:45:19.071,67.9,0.922,-0.267,0.307
1679949919091,2023-03-27T15:45:19.091,67.92,0.922,-0.263,0.304
1679949919111,2023-03-27T15:45:19.111,67.94,0.921,-0.264,0.302
1679949919131,2023-03-27T15:45:19.131,67.96,0.921,-0.269,0.302
1679949919151,2023-03-27T15:45:19.151,67.98,0.919,-0.272,0.305
1679949919171,2023-03-27T15:45:19.171,68,0.92,-0.273,0.307
1679949919191,2023-03-27T15:45:19.191,68.02,0.921,-0.27,0.304
1679949919211,2023-03-27T15:45:19.211,68.04,0.92,-0.274,0.302
1679949919231,2023-03-27T15:45:19.231,68.06,0.921,-0.274,0.306
1679949919251,2023-03-27T15:45:19.251,68.08,0.922,-0.267,0.308
1679949919271,2023-03-27T15:45:19.271,68.1,0.918,-0.268,0.302
1679949919291,2023-03-27T15:45:19.291,68.12,0.919,-0.274,0.304
1679949919311,2023-03-27T15:45:19.311,68.14,0.922,-0.275,0.308
1679949919331,2023-03-27T15:45:19.331,68.16,0.922,-0.272,0.307
1679949919351,2023-03-27T15:45:19.351,68.18,0.922,-0.27,0.307
1679949919371,2023-03-27T15:45:19.371,68.2,0.921,-0.271,0.305
1679949919391,2023-03-27T15:45:19.391,68.22,0.92,-0.272,0.305
1679949919411,2023-03-27T15:45:19.411,68.24,0.92,-0.272,0.304
1679949919431,2023-03-27T15:45:19.431,68.26,0.92,-0.269,0.306
1679949919451,2023-03-27T15:45:19.451,68.28,0.922,-0.267,0.307
1679949919471,2023-03-27T15:45:19.471,68.3,0.923,-0.268,0.306
1679949919491,2023-03-27T15:45:19.491,68.32,0.921,-0.271,0.305
1679949919511,2023-03-27T15:45:19.511,68.34,0.921,-0.269,0.305
1679949919531,2023-03-27T15:45:19.531,68.36,0.922,-0.267,0.307
1679949919551,2023-03-27T15:45:19.551,68.38,0.923,-0.267,0.304
1679949919571,2023-03-27T15:45:19.571,68.4,0.921,-0.269,0.304
1679949919591,2023-03-27T15:45:19.591,68.42,0.92,-0.267,0.307
1679949919611,2023-03-27T15:45:19.611,68.44,0.919,-0.266,0.31
1679949919631,2023-03-27T15:45:19.631,68.46,0.923,-0.265,0.31
1679949919651,2023-03-27T15:45:19.651,68.48,0.924,-0.266,0.308
1679949919671,2023-03-27T15:45:19.671,68.5,0.92,-0.267,0.307
1679949919691,2023-03-27T15:45:19.691,68.52,0.92,-0.267,0.31
1679949919711,2023-03-27T15:45:19.711,68.54,0.92,-0.266,0.307
1679949919731,2023-03-27T15:45:19.731,68.56,0.921,-0.268,0.307
1679949919751,2023-03-27T15:45:19.751,68.58,0.923,-0.269,0.306
1679949919771,2023-03-27T15:45:19.771,68.6,0.923,-0.267,0.307
1679949919791,2023-03-27T15:45:19.791,68.62,0.921,-0.265,0.307
1679949919811,2023-03-27T15:45:19.811,68.64,0.919,-0.262,0.309
1679949919831,2023-03-27T15:45:19.831,68.66,0.923,-0.258,0.31
1679949919851,2023-03-27T15:45:19.851,68.68,0.925,-0.262,0.307
1679949919871,2023-03-27T15:45:19.871,68.7,0.923,-0.263,0.306
1679949919891,2023-03-27T15:45:19.891,68.72,0.922,-0.262,0.307
1679949919911,2023-03-27T15:45:19.911,68.74,0.921,-0.262,0.308
1679949919931,2023-03-27T15:45:19.931,68.76,0.922,-0.262,0.308
1679949919951,2023-03-27T15:45:19.951,68.78,0.92,-0.263,0.308
1679949919971,2023-03-27T15:45:19.971,68.8,0.92,-0.267,0.305
1679949919991,2023-03-27T15:45:19.991,68.82,0.919,-0.267,0.306
1679949920011,2023-03-27T15:45:20.011,68.84,0.919,-0.267,0.307
1679949920031,2023-03-27T15:45:20.031,68.86,0.921,-0.266,0.308
1679949920051,2023-03-27T15:45:20.051,68.88,0.922,-0.263,0.307
1679949920071,2023-03-27T15:45:20.071,68.9,0.923,-0.264,0.307
1679949920091,2023-03-27T15:45:20.091,68.92,0.921,-0.266,0.307
1679949920111,2023-03-27T15:45:20.111,68.94,0.92,-0.267,0.308
1679949920131,2023-03-27T15:45:20.131,68.96,0.922,-0.265,0.307
1679949920151,2023-03-27T15:45:20.151,68.98,0.922,-0.266,0.31
1679949920171,2023-03-27T15:45:20.171,69,0.922,-0.266,0.307
1679949920191,2023-03-27T15:45:20.191,69.02,0.921,-0.265,0.306
1679949920211,2023-03-27T15:45:20.211,69.04,0.922,-0.263,0.31
1679949920231,2023-03-27T15:45:20.231,69.06,0.922,-0.264,0.31
1679949920251,2023-03-27T15:45:20.251,69.08,0.919,-0.264,0.306
1679949920271,2023-03-27T15:45:20.271,69.1,0.92,-0.264,0.307
1679949920291,2023-03-27T15:45:20.291,69.12,0.921,-0.265,0.309
1679949920311,2023-03-27T15:45:20.311,69.14,0.922,-0.267,0.313
1679949920331,2023-03-27T15:45:20.331,69.16,0.92,-0.267,0.306
1679949920351,2023-03-27T15:45:20.351,69.18,0.921,-0.266,0.308
1679949920371,2023-03-27T15:45:20.371,69.2,0.923,-0.266,0.31
1679949920391,2023-03-27T15:45:20.391,69.22,0.923,-0.263,0.313
1679949920411,2023-03-27T15:45:20.411,69.24,0.92,-0.263,0.312
1679949920431,2023-03-27T15:45:20.431,69.26,0.918,-0.267,0.307
1679949920451,2023-03-27T15:45:20.451,69.28,0.921,-0.269,0.306
1679949920471,2023-03-27T15:45:20.471,69.3,0.925,-0.269,0.308
1679949920491,2023-03-27T15:45:20.491,69.32,0.925,-0.268,0.311
1679949920511,2023-03-27T15:45:20.511,69.34,0.92,-0.269,0.307
1679949920531,2023-03-27T15:45:20.531,69.36,0.918,-0.273,0.308
1679949920551,2023-03-27T15:45:20.551,69.38,0.919,-0.277,0.308
1679949920571,2023-03-27T15:45:20.571,69.4,0.92,-0.274,0.308
1679949920591,2023-03-27T15:45:20.591,69.42,0.92,-0.267,0.31
1679949920611,2023-03-27T15:45:20.611,69.44,0.922,-0.264,0.308
1679949920631,2023-03-27T15:45:20.631,69.46,0.92,-0.266,0.309
1679949920651,2023-03-27T15:45:20.651,69.48,0.921,-0.262,0.31
1679949920671,2023-03-27T15:45:20.671,69.5,0.92,-0.261,0.31
1679949920691,2023-03-27T15:45:20.691,69.52,0.918,-0.266,0.308
1679949920711,2023-03-27T15:45:20.711,69.54,0.919,-0.27,0.307
1679949920731,2023-03-27T15:45:20.731,69.56,0.922,-0.272,0.305
1679949920751,2023-03-27T15:45:20.751,69.58,0.919,-0.27,0.303
1679949920771,2023-03-27T15:45:20.771,69.6,0.917,-0.27,0.306
1679949920791,2023-03-27T15:45:20.791,69.62,0.921,-0.272,0.31
1679949920811,2023-03-27T15:45:20.811,69.64,0.921,-0.276,0.307
1679949920831,2023-03-27T15:45:20.831,69.66,0.919,-0.277,0.306
1679949920851,2023-03-27T15:45:20.851,69.68,0.916,-0.275,0.305
1679949920871,2023-03-27T15:45:20.871,69.7,0.918,-0.276,0.307
1679949920891,2023-03-27T15:45:20.891,69.72,0.92,-0.277,0.305
1679949920911,2023-03-27T15:45:20.911,69.74,0.921,-0.276,0.308
1679949920931,2023-03-27T15:45:20.931,69.76,0.919,-0.274,0.308
1679949920951,2023-03-27T15:45:20.951,69.78,0.921,-0.27,0.31
1679949920971,2023-03-27T15:45:20.971,69.8,0.921,-0.268,0.309
1679949920991,2023-03-27T15:45:20.991,69.82,0.917,-0.273,0.306
1679949921011,2023-03-27T15:45:21.011,69.84,0.917,-0.277,0.306
1679949921031,2023-03-27T15:45:21.031,69.86,0.92,-0.274,0.304
1679949921051,2023-03-27T15:45:21.051,69.88,0.923,-0.268,0.308
1679949921071,2023-03-27T15:45:21.071,69.9,0.923,-0.267,0.309
1679949921091,2023-03-27T15:45:21.091,69.92,0.92,-0.273,0.308
1679949921111,2023-03-27T15:45:21.111,69.94,0.919,-0.272,0.305
1679949921131,2023-03-27T15:45:21.131,69.96,0.919,-0.275,0.303
1679949921151,2023-03-27T15:45:21.151,69.98,0.919,-0.275,0.306
1679949921171,2023-03-27T15:45:21.171,70,0.921,-0.27,0.307
1679949921191,2023-03-27T15:45:21.191,70.02,0.922,-0.271,0.305
1679949921211,2023-03-27T15:45:21.211,70.04,0.92,-0.271,0.305
1679949921231,2023-03-27T15:45:21.231,70.06,0.92,-0.268,0.309
1679949921251,2023-03-27T15:45:21.251,70.08,0.918,-0.269,0.309
1679949921271,2023-03-27T15:45:21.271,70.1,0.919,-0.265,0.308
1679949921291,2023-03-27T15:45:21.291,70.12,0.921,-0.261,0.31
1679949921311,2023-03-27T15:45:21.311,70.14,0.923,-0.261,0.308
1679949921331,2023-03-27T15:45:21.331,70.16,0.922,-0.265,0.307
1679949921351,2023-03-27T15:45:21.351,70.18,0.922,-0.265,0.307
1679949921371,2023-03-27T15:45:21.371,70.2,0.926,-0.266,0.308
1679949921391,2023-03-27T15:45:21.391,70.22,0.922,-0.269,0.302
1679949921411,2023-03-27T15:45:21.411,70.24,0.919,-0.271,0.302
1679949921431,2023-03-27T15:45:21.431,70.26,0.919,-0.268,0.301
1679949921451,2023-03-27T15:45:21.451,70.28,0.922,-0.266,0.304
1679949921471,2023-03-27T15:45:21.471,70.3,0.921,-0.266,0.303
1679949921491,2023-03-27T15:45:21.491,70.32,0.923,-0.266,0.299
1679949921511,2023-03-27T15:45:21.511,70.34,0.925,-0.268,0.299
1679949921531,2023-03-27T15:45:21.531,70.36,0.926,-0.27,0.302
